t s magnitude
 26   2 0.00000000000000000000
 27   2 0.00000000000000000000
 28   2 0.00000000000000000000
 29   2 0.00000000000000000000
 30   2 0.00000000000000000000
 31   2 0.00000000000000000000
 32   2 0.00000000000000000000
 33   2 0.00000000000000000000
 34   2 0.00000000000000000000
 35   2 0.00000000000000000000
 36   2 0.00000000000000000000
 37   2 0.00000000000000000000
 38   2 0.00000000000000000000
 39   2 0.00000000000000000000
 40   2 0.00000000000000000000
 41   2 0.00000000000000000000
 42   2 0.00000000000000000000
 43   2 0.00000000000000000000
 44   2 0.00000000000000000000
 45   2 0.00000000000000000000
 46   2 0.00000000000000000000
 47   2 0.00000000000000000000
 48   2 0.00000000000000000000
 49   2 0.00000000000000000000
 50   2 0.00000000000000000000
 51   2 0.00000000000000000000
 52   2 0.00000000000000000000
 53   2 0.00000000000000000000
 54   2 0.00000000000000000000
 55   2 0.00000000000000000000
 56   2 0.00000000000000000000
 57   2 0.00000000000000000000
 58   2 0.00000000000000000000
 59   2 0.00000000000000000000
 60   2 0.00000000000000000000
 61   2 0.00000000000000000000
 62   2 0.00000000000000000000
 63   2 0.00000000000000000000
 64   2 0.00000000000000000000
 65   2 0.00000000000000000000
 66   2 0.00000000000000000000
 67   2 0.00000000000000000000
 68   2 0.00000000000000000000
 69   2 0.00000000000000000000
 70   2 0.00000000000000000000
 71   2 0.00000000000000000000
 72   2 0.00000000000000000000
 73   2 0.00000000000000000000
 74   2 0.00000000000000000000
 75   2 0.00000000000000000000
 76   2 0.00000000000000000000
 77   2 0.00000000000000000000
 78   2 0.00000000000000000000
 79   2 0.00000000000000000000
 80   2 0.00000000000000000000
 81   2 0.00000000000000000000
 82   2 0.00000000000000000000
 83   2 0.00000000000000000000
 84   2 0.00000000000000000000
 85   2 0.00000000000000000000
 86   2 0.00000000000000000000
 87   2 0.00000000000000000000
 88   2 0.00000000000000000000
 89   2 0.00000000000000000000
 90   2 0.00000000000000000000
 91   2 0.00000000000000000000
 92   2 0.00000000000000000000
 93   2 0.00000000000000000000
 94   2 0.00000000000000000000
 95   2 0.00000000000000000000
 96   2 0.00000000000000000000
 97   2 0.00000000000000000000
 98   2 0.00000000000000000000
 99   2 0.00000000000000000000
100   2 0.00000000000000000000
  0   3 -5.90356284290082911070
  1   3 -6.00589143984276407906
  2   3 -5.39988359066971224109
  3   3 -5.01406117165268039315
  4   3 -4.86994535519636606580
  5   3 -5.12275617361410784412
  6   3 -4.30053552590237853082
  7   3 -3.90032846314862879922
  8   3 -3.70996741742236801898
  9   3 -3.42603006405638366161
 10   3 -3.07546688066476203716
 11   3 -2.88382132246160960420
 12   3 -2.56765976783161331554
 13   3 -2.55193198609113203190
 14   3 -1.97016644564473319967
 15   3 -1.63811643538666240616
 16   3 -1.58073397925465175540
 17   3 -1.24862536281569314056
 18   3 -1.56228571628721057962
 19   3 -0.69423956906113093446
 20   3 -0.35777832206451715136
 21   3 0.00000000000000000000
 22   3 0.00000000000000000000
 23   3 0.00000000000000000000
 24   3 0.00000000000000000000
 25   3 0.00000000000000000000
 26   3 0.00000000000000000000
 27   3 0.00000000000000000000
 28   3 0.00000000000000000000
 29   3 0.00000000000000000000
 30   3 0.00000000000000000000
 31   3 0.00000000000000000000
 32   3 0.00000000000000000000
 33   3 0.00000000000000000000
 34   3 0.00000000000000000000
 35   3 0.00000000000000000000
 36   3 0.00000000000000000000
 37   3 0.00000000000000000000
 38   3 0.00000000000000000000
 39   3 0.00000000000000000000
 40   3 0.00000000000000000000
 41   3 0.00000000000000000000
 42   3 0.00000000000000000000
 43   3 0.00000000000000000000
 44   3 0.00000000000000000000
 45   3 0.00000000000000000000
 46   3 0.00000000000000000000
 47   3 0.00000000000000000000
 48   3 0.00000000000000000000
 49   3 0.00000000000000000000
 50   3 0.00000000000000000000
 51   3 0.00000000000000000000
 52   3 0.00000000000000000000
 53   3 0.00000000000000000000
 54   3 0.00000000000000000000
 55   3 0.00000000000000000000
 56   3 0.00000000000000000000
 57   3 0.00000000000000000000
 58   3 0.00000000000000000000
 59   3 0.00000000000000000000
 60   3 0.00000000000000000000
 61   3 0.00000000000000000000
 62   3 0.00000000000000000000
 63   3 0.00000000000000000000
 64   3 0.00000000000000000000
 65   3 0.00000000000000000000
 66   3 0.00000000000000000000
 67   3 0.00000000000000000000
 68   3 0.00000000000000000000
 69   3 0.00000000000000000000
 70   3 0.00000000000000000000
 71   3 0.00000000000000000000
 72   3 0.00000000000000000000
 73   3 0.00000000000000000000
 74   3 0.00000000000000000000
 75   3 0.00000000000000000000
 76   3 0.00000000000000000000
 77   3 0.00000000000000000000
 78   3 0.00000000000000000000
 79   3 0.00000000000000000000
 80   3 0.00000000000000000000
 81   3 0.00000000000000000000
 82   3 0.00000000000000000000
 83   3 0.00000000000000000000
 84   3 0.00000000000000000000
 85   3 0.00000000000000000000
 86   3 0.00000000000000000000
 87   3 0.00000000000000000000
 88   3 0.00000000000000000000
 89   3 0.00000000000000000000
 90   3 0.00000000000000000000
 91   3 0.00000000000000000000
 92   3 0.00000000000000000000
 93   3 0.00000000000000000000
 94   3 0.00000000000000000000
 95   3 0.00000000000000000000
 96   3 0.00000000000000000000
 97   3 0.00000000000000000000
 98   3 0.00000000000000000000
 99   3 0.00000000000000000000
100   3 0.00000000000000000000
  0   4 -7.88931517588027730881
  1   4 -7.94783359658412802418
  2   4 -7.50962058435250146005
  3   4 -7.10985929220365520109
  4   4 -6.87214374970034125312
  5   4 -6.72845268356593084746
  6   4 -6.23317100081522657007
  7   4 -5.85616951208218416980
  8   4 -5.81651491304981327346
  9   4 -5.27964534491406123351
 10   4 -4.89058111912686666045
 11   4 -4.81874730170722198608
 12   4 -4.66857534423880249363
 13   4 -4.57210101600677898404
 14   4 -3.82866261957469689037
 15   4 -3.59655546512369639345
 16   4 -3.55361330147841814053
 17   4 -3.24198911520780796991
 18   4 -3.01142152181088063045
 19   4 -2.60367719064356872849
 20   4 -2.39689801098449262184
 21   4 -2.00395197600390595483
 22   4 -1.95356105556596415518
 23   4 -2.03414705628014358396
 24   4 -0.98066928670416697589
 25   4 -0.78246153605909896100
 26   4 -0.83942631452813565307
 27   4 -0.40948989091286980280
 28   4 0.00000000000000000000
 29   4 0.00000000000000000000
 30   4 0.00000000000000000000
 31   4 0.00000000000000000000
 32   4 0.00000000000000000000
 33   4 0.00000000000000000000
 34   4 0.00000000000000000000
 35   4 0.00000000000000000000
 36   4 0.00000000000000000000
 37   4 0.00000000000000000000
 38   4 0.00000000000000000000
 39   4 0.00000000000000000000
 40   4 0.00000000000000000000
 41   4 0.00000000000000000000
 42   4 0.00000000000000000000
 43   4 0.00000000000000000000
 44   4 0.00000000000000000000
 45   4 0.00000000000000000000
 46   4 0.00000000000000000000
 47   4 0.00000000000000000000
 48   4 0.00000000000000000000
 49   4 0.00000000000000000000
 50   4 0.00000000000000000000
 51   4 0.00000000000000000000
 52   4 0.00000000000000000000
 53   4 0.00000000000000000000
 54   4 0.00000000000000000000
 55   4 0.00000000000000000000
 56   4 0.00000000000000000000
 57   4 0.00000000000000000000
 58   4 0.00000000000000000000
 59   4 0.00000000000000000000
 60   4 0.00000000000000000000
 61   4 0.00000000000000000000
 62   4 0.00000000000000000000
 63   4 0.00000000000000000000
 64   4 0.00000000000000000000
 65   4 0.00000000000000000000
 66   4 0.00000000000000000000
 67   4 0.00000000000000000000
 68   4 0.00000000000000000000
 69   4 0.00000000000000000000
 70   4 0.00000000000000000000
 71   4 0.00000000000000000000
 72   4 0.00000000000000000000
 73   4 0.00000000000000000000
 74   4 0.00000000000000000000
 75   4 0.00000000000000000000
 76   4 0.00000000000000000000
 77   4 0.00000000000000000000
 78   4 0.00000000000000000000
 79   4 0.00000000000000000000
 80   4 0.00000000000000000000
 81   4 0.00000000000000000000
 82   4 0.00000000000000000000
 83   4 0.00000000000000000000
 84   4 0.00000000000000000000
 85   4 0.00000000000000000000
 86   4 0.00000000000000000000
 87   4 0.00000000000000000000
 88   4 0.00000000000000000000
 89   4 0.00000000000000000000
 90   4 0.00000000000000000000
 91   4 0.00000000000000000000
 92   4 0.00000000000000000000
 93   4 0.00000000000000000000
 94   4 0.00000000000000000000
 95   4 0.00000000000000000000
 96   4 0.00000000000000000000
 97   4 0.00000000000000000000
 98   4 0.00000000000000000000
 99   4 0.00000000000000000000
100   4 0.00000000000000000000
  0   5 -10.04844351846177552545
  1   5 -9.85336664121163430252
  2   5 -9.55050491439669535509
  3   5 -9.14665637700174549707
  4   5 -8.85056593211156084067
  5   5 -8.74154259394937760419
  6   5 -8.33852277534237451562
  7   5 -7.98876855763326165771
  8   5 -7.80406521689141552400
  9   5 -7.24054696887819737583
 10   5 -6.87180855620777553128
 11   5 -6.83629871933761101843
 12   5 -6.98549553707428749760
 13   5 -6.33644046763916080067
 14   5 -5.88536359741387826716
 15   5 -5.69688734656785911170
 16   5 -5.38262574131399151867
 17   5 -5.24621889161456156359
 18   5 -4.79472553484055996620
 19   5 -4.44664993558454302303
 20   5 -4.44983718024586227813
 21   5 -3.80740433875177863854
 22   5 -3.96158870768968984777
 23   5 -3.82675742986301736792
 24   5 -2.72126609357855642202
 25   5 -2.83333992636001763543
 26   5 -2.65198687354494699875
 27   5 -2.70595041505984967856
 28   5 -2.22085337159922779904
 29   5 -1.64408749379009488933
 30   5 -1.37619519291119019044
 31   5 -0.99693851199956662335
 32   5 -1.16092773846159880158
 33   5 -0.48191018248586992012
 34   5 -0.95548533952499026256
 35   5 0.00000000000000000000
 36   5 0.00000000000000000000
 37   5 0.00000000000000000000
 38   5 0.00000000000000000000
 39   5 0.00000000000000000000
 40   5 0.00000000000000000000
 41   5 0.00000000000000000000
 42   5 0.00000000000000000000
 43   5 0.00000000000000000000
 44   5 0.00000000000000000000
 45   5 0.00000000000000000000
 46   5 0.00000000000000000000
 47   5 0.00000000000000000000
 48   5 0.00000000000000000000
 49   5 0.00000000000000000000
 50   5 0.00000000000000000000
 51   5 0.00000000000000000000
 52   5 0.00000000000000000000
 53   5 0.00000000000000000000
 54   5 0.00000000000000000000
 55   5 0.00000000000000000000
 56   5 0.00000000000000000000
 57   5 0.00000000000000000000
 58   5 0.00000000000000000000
 59   5 0.00000000000000000000
 60   5 0.00000000000000000000
 61   5 0.00000000000000000000
 62   5 0.00000000000000000000
 63   5 0.00000000000000000000
 64   5 0.00000000000000000000
 65   5 0.00000000000000000000
 66   5 0.00000000000000000000
 67   5 0.00000000000000000000
 68   5 0.00000000000000000000
 69   5 0.00000000000000000000
 70   5 0.00000000000000000000
 71   5 0.00000000000000000000
 72   5 0.00000000000000000000
 73   5 0.00000000000000000000
 74   5 0.00000000000000000000
 75   5 0.00000000000000000000
 76   5 0.00000000000000000000
 77   5 0.00000000000000000000
 78   5 0.00000000000000000000
 79   5 0.00000000000000000000
 80   5 0.00000000000000000000
 81   5 0.00000000000000000000
 82   5 0.00000000000000000000
 83   5 0.00000000000000000000
 84   5 0.00000000000000000000
 85   5 0.00000000000000000000
 86   5 0.00000000000000000000
 87   5 0.00000000000000000000
 88   5 0.00000000000000000000
 89   5 0.00000000000000000000
 90   5 0.00000000000000000000
 91   5 0.00000000000000000000
 92   5 0.00000000000000000000
 93   5 0.00000000000000000000
 94   5 0.00000000000000000000
 95   5 0.00000000000000000000
 96   5 0.00000000000000000000
 97   5 0.00000000000000000000
 98   5 0.00000000000000000000
 99   5 0.00000000000000000000
100   5 0.00000000000000000000
  0   6 -11.91366700222509145135
  1   6 -11.78749118698198294908
  2   6 -11.48722213507698342028
  3   6 -11.15366021217037584279
  4   6 -10.86433569757392092470
  5   6 -10.98387459947930366866
  6   6 -10.19305512645030376007
  7   6 -10.05435307730220095834
  8   6 -9.83896937816940031496
  9   6 -9.23921526042506080501
 10   6 -8.95463285855973012417
 11   6 -8.79280104610665169673
 12   6 -8.65311228749376937230
 13   6 -8.66597148288306051711
 14   6 -7.90772974031532260852
 15   6 -7.67539367578894626831
 16   6 -7.37312085284537044316
 17   6 -7.13149902754109987768
 18   6 -6.80359840796911807814
 19   6 -6.57487806814796016397
 20   6 -6.46032924317214174437
 21   6 -6.07289564769338419126
 22   6 -5.99571990295069756627
 23   6 -5.68000097208979770613
 24   6 -4.85961842766734974930
 25   6 -4.77959562777624213936
 26   6 -4.72252051487659940676
 27   6 -4.63410933278222980647
 28   6 -4.31651573803581278810
 29   6 -3.55086767220544397006
 30   6 -3.18712915823555764661
 31   6 -2.97158599128027489655
 32   6 -2.78990074290838618865
 33   6 -2.69301024912389674881
 34   6 -2.23605049160190993973
 35   6 -1.74695182074832655594
 36   6 -1.79253012885781171093
 37   6 -1.55265111491514717912
 38   6 -1.39235213537959001684
 39   6 -1.05886020445638706633
 40   6 -0.64586201042622048973
 41   6 -0.42958035387059545496
 42   6 0.00000000000000000000
 43   6 0.00000000000000000000
 44   6 0.00000000000000000000
 45   6 0.00000000000000000000
 46   6 0.00000000000000000000
 47   6 0.00000000000000000000
 48   6 0.00000000000000000000
 49   6 0.00000000000000000000
 50   6 0.00000000000000000000
 51   6 0.00000000000000000000
 52   6 0.00000000000000000000
 53   6 0.00000000000000000000
 54   6 0.00000000000000000000
 55   6 0.00000000000000000000
 56   6 0.00000000000000000000
 57   6 0.00000000000000000000
 58   6 0.00000000000000000000
 59   6 0.00000000000000000000
 60   6 0.00000000000000000000
 61   6 0.00000000000000000000
 62   6 0.00000000000000000000
 63   6 0.00000000000000000000
 64   6 0.00000000000000000000
 65   6 0.00000000000000000000
 66   6 0.00000000000000000000
 67   6 0.00000000000000000000
 68   6 0.00000000000000000000
 69   6 0.00000000000000000000
 70   6 0.00000000000000000000
 71   6 0.00000000000000000000
 72   6 0.00000000000000000000
 73   6 0.00000000000000000000
 74   6 0.00000000000000000000
 75   6 0.00000000000000000000
 76   6 0.00000000000000000000
 77   6 0.00000000000000000000
 78   6 0.00000000000000000000
 79   6 0.00000000000000000000
 80   6 0.00000000000000000000
 81   6 0.00000000000000000000
 82   6 0.00000000000000000000
 83   6 0.00000000000000000000
 84   6 0.00000000000000000000
 85   6 0.00000000000000000000
 86   6 0.00000000000000000000
 87   6 0.00000000000000000000
 88   6 0.00000000000000000000
 89   6 0.00000000000000000000
 90   6 0.00000000000000000000
 91   6 0.00000000000000000000
 92   6 0.00000000000000000000
 93   6 0.00000000000000000000
 94   6 0.00000000000000000000
 95   6 0.00000000000000000000
 96   6 0.00000000000000000000
 97   6 0.00000000000000000000
 98   6 0.00000000000000000000
 99   6 0.00000000000000000000
100   6 0.00000000000000000000
  0   7 -14.13231836659037732318
  1   7 -13.96056446360032943232
  2   7 -13.77767707500123250952
  3   7 -13.31667147956255803365
  4   7 -12.90992238660659729987
  5   7 -13.04197966146199938464
  6   7 -12.12289432161846924885
  7   7 -12.04598390981081834639
  8   7 -11.97783824696527332776
  9   7 -11.30725483233282879780
 10   7 -10.97790833688885214769
 11   7 -10.81613397741578275202
 12   7 -10.61826217807814565219
 13   7 -10.50917815538367250383
 14   7 -9.89700175298525586243
 15   7 -9.75419284347389314860
 16   7 -9.36015946629237838295
 17   7 -9.16662755675329243843
 18   7 -8.73204319601238410087
 19   7 -8.56764275271366493314
 20   7 -8.57487533344120755885
 21   7 -8.12591222755477282647
 22   7 -7.96863436227604271522
 23   7 -7.45509617328069928988
 24   7 -6.95448789315750648399
 25   7 -6.89058718092738420324
 26   7 -6.44263892792120351771
 27   7 -6.57580493550403311076
 28   7 -6.08520151644694795579
 29   7 -5.56553576380789927214
 30   7 -5.09876170298785247326
 31   7 -5.05285367159044973562
 32   7 -4.81408174652952247641
 33   7 -4.62831653206975879300
 34   7 -4.06473569510271648397
 35   7 -3.91615285167161930602
 36   7 -3.81832705862942489716
 37   7 -3.32404076842040741013
 38   7 -3.31787996471607993243
 39   7 -3.07403084413451344048
 40   7 -2.46490439904668612314
 41   7 -2.44705504637204684926
 42   7 -1.94686406318004046057
 43   7 -1.83701425147093932999
 44   7 -1.46392614319647851318
 45   7 -1.51333278366586254648
 46   7 -1.04550329228371130519
 47   7 -0.52800876032505772439
 48   7 -0.43632762134145119948
 49   7 0.00000000000000000000
 50   7 0.00000000000000000000
 51   7 0.00000000000000000000
 52   7 0.00000000000000000000
 53   7 0.00000000000000000000
 54   7 0.00000000000000000000
 55   7 0.00000000000000000000
 56   7 0.00000000000000000000
 57   7 0.00000000000000000000
 58   7 0.00000000000000000000
 59   7 0.00000000000000000000
 60   7 0.00000000000000000000
 61   7 0.00000000000000000000
 62   7 0.00000000000000000000
 63   7 0.00000000000000000000
 64   7 0.00000000000000000000
 65   7 0.00000000000000000000
 66   7 0.00000000000000000000
 67   7 0.00000000000000000000
 68   7 0.00000000000000000000
 69   7 0.00000000000000000000
 70   7 0.00000000000000000000
 71   7 0.00000000000000000000
 72   7 0.00000000000000000000
 73   7 0.00000000000000000000
 74   7 0.00000000000000000000
 75   7 0.00000000000000000000
 76   7 0.00000000000000000000
 77   7 0.00000000000000000000
 78   7 0.00000000000000000000
 79   7 0.00000000000000000000
 80   7 0.00000000000000000000
 81   7 0.00000000000000000000
 82   7 0.00000000000000000000
 83   7 0.00000000000000000000
 84   7 0.00000000000000000000
 85   7 0.00000000000000000000
 86   7 0.00000000000000000000
 87   7 0.00000000000000000000
 88   7 0.00000000000000000000
 89   7 0.00000000000000000000
 90   7 0.00000000000000000000
 91   7 0.00000000000000000000
 92   7 0.00000000000000000000
 93   7 0.00000000000000000000
 94   7 0.00000000000000000000
 95   7 0.00000000000000000000
 96   7 0.00000000000000000000
 97   7 0.00000000000000000000
 98   7 0.00000000000000000000
 99   7 0.00000000000000000000
100   7 0.00000000000000000000
  0   8 -16.23860117339746622633
  1   8 -17.28575303224036474603
  2   8 -16.41255991262545776976
  3   8 -15.80089799300648678582
  4   8 -14.93502558684776637676
  5   8 -15.08874928973950524380
  6   8 -14.36831543053480331196
  7   8 -14.08044012931927824184
  8   8 -13.93766882557850017577
  9   8 -13.37678882598401841619
 10   8 -13.08633732900759305551
 11   8 -12.88546562332030376297
 12   8 -12.67946216944334203447
 13   8 -12.60543664373070527063
 14   8 -11.87583972639669660509
 15   8 -11.72070485990859367575
 16   8 -11.42627186320607357572
 17   8 -11.19291326528729513257
 18   8 -10.80370216155200502328
 19   8 -10.68418438560051519914
 20   8 -10.41957447457473051600
 21   8 -10.50412316582536398357
 22   8 -9.95015376995412736960
 23   8 -9.48950896124745923998
 24   8 -8.98852524730592783442
 25   8 -8.93315520050953182363
 26   8 -8.57045477652661169543
 27   8 -8.50176374047116922839
 28   8 -8.00651772639020720135
 29   8 -7.64686193663299107470
 30   8 -7.05262712389671264646
 31   8 -7.12113160433508873837
 32   8 -6.98121728011264419678
 33   8 -6.52393458687017346875
 34   8 -6.13174552450015664107
 35   8 -5.84524328698045536612
 36   8 -5.80250701126806767149
 37   8 -5.38768132055915049961
 38   8 -5.38205407576122851765
 39   8 -4.94340014810674155399
 40   8 -4.33318024717913541366
 41   8 -4.27961516311504297505
 42   8 -4.05198917787601242679
 43   8 -4.18329773065611387750
 44   8 -3.39369173468167373287
 45   8 -3.36205237259830447272
 46   8 -2.75383698972485957412
 47   8 -2.46416862497546107491
 48   8 -2.24202323720835483556
 49   8 -1.96667230517602886763
 50   8 -1.69628345921886047876
 51   8 -1.50006507798947041898
 52   8 -1.11071748099503087026
 53   8 -0.86856240054499389558
 54   8 -1.08016931150344097645
 55   8 -0.62254897823212618224
 56   8 0.00000000000000000000
 57   8 0.00000000000000000000
 58   8 0.00000000000000000000
 59   8 0.00000000000000000000
 60   8 0.00000000000000000000
 61   8 0.00000000000000000000
 62   8 0.00000000000000000000
 63   8 0.00000000000000000000
 64   8 0.00000000000000000000
 65   8 0.00000000000000000000
 66   8 0.00000000000000000000
 67   8 0.00000000000000000000
 68   8 0.00000000000000000000
 69   8 0.00000000000000000000
 70   8 0.00000000000000000000
 71   8 0.00000000000000000000
 72   8 0.00000000000000000000
 73   8 0.00000000000000000000
 74   8 0.00000000000000000000
 75   8 0.00000000000000000000
 76   8 0.00000000000000000000
 77   8 0.00000000000000000000
 78   8 0.00000000000000000000
 79   8 0.00000000000000000000
 80   8 0.00000000000000000000
 81   8 0.00000000000000000000
 82   8 0.00000000000000000000
 83   8 0.00000000000000000000
 84   8 0.00000000000000000000
 85   8 0.00000000000000000000
 86   8 0.00000000000000000000
 87   8 0.00000000000000000000
 88   8 0.00000000000000000000
 89   8 0.00000000000000000000
 90   8 0.00000000000000000000
 91   8 0.00000000000000000000
 92   8 0.00000000000000000000
 93   8 0.00000000000000000000
 94   8 0.00000000000000000000
 95   8 0.00000000000000000000
 96   8 0.00000000000000000000
 97   8 0.00000000000000000000
 98   8 0.00000000000000000000
 99   8 0.00000000000000000000
100   8 0.00000000000000000000
  0   9 -16.23860117339746622633
  1   9 -17.28575303224036474603
  2   9 -16.41255991262545776976
  3   9 -15.27423095416873444208
  4   9 -15.35223085443450408150
  5   9 -15.22302523095006776543
  6   9 -15.93186500043076136990
  7   9 -15.45361031544374519342
  8   9 -15.78788828954193412812
  9   9 -15.38832894528081318697
 10   9 -15.19528477601097904426
 11   9 -15.06815960132896492496
 12   9 -14.94822354613316583993
 13   9 -14.66210534760213413108
 14   9 -13.89458044649944312710
 15   9 -13.73879859708019601783
 16   9 -13.52787594872761189890
 17   9 -13.26643922407411402276
 18   9 -12.85733484308621754622
 19   9 -12.70894346268307728565
 20   9 -12.55265761025730064659
 21   9 -12.30615693910162455893
 22   9 -12.00560952819402515956
 23   9 -11.49391102634598027521
 24   9 -11.07796800069764664443
 25   9 -11.05845689699056322297
 26   9 -10.55910239868805788888
 27   9 -10.51404284254325816050
 28   9 -10.09714844120708221453
 29   9 -9.63887718021662287526
 30   9 -9.08388725810626240786
 31   9 -8.90251040415299144115
 32   9 -8.97961280504606307318
 33   9 -8.63053457794640799250
 34   9 -8.19205668721949642475
 35   9 -7.78415830315378354243
 36   9 -7.84262920973552724035
 37   9 -7.47092481274354724974
 38   9 -7.39513547641290180934
 39   9 -6.86420554864851517607
 40   9 -6.41871785174220210735
 41   9 -6.39290578432737532921
 42   9 -6.05289871943409885091
 43   9 -6.02768429727679055929
 44   9 -5.27745054525696932757
 45   9 -5.40055848636286217612
 46   9 -4.91107236388539103444
 47   9 -4.44886299967571119396
 48   9 -4.22732411899742732686
 49   9 -4.54410281251336467534
 50   9 -3.69415859893473097486
 51   9 -3.35687297782339433283
 52   9 -2.98515687400433327170
 53   9 -3.02146268120324634765
 54   9 -2.87156034316904307246
 55   9 -2.17226429898094330895
 56   9 -1.77111246467513905323
 57   9 -2.08461291253486313835
 58   9 -1.46303283154872931782
 59   9 -1.20093883031184023302
 60   9 -0.92606906598037108669
 61   9 -0.76920235613579857059
 62   9 -0.55120294060923846757
 63   9 0.00000000000000000000
 64   9 0.00000000000000000000
 65   9 0.00000000000000000000
 66   9 0.00000000000000000000
 67   9 0.00000000000000000000
 68   9 0.00000000000000000000
 69   9 0.00000000000000000000
 70   9 0.00000000000000000000
 71   9 0.00000000000000000000
 72   9 0.00000000000000000000
 73   9 0.00000000000000000000
 74   9 0.00000000000000000000
 75   9 0.00000000000000000000
 76   9 0.00000000000000000000
 77   9 0.00000000000000000000
 78   9 0.00000000000000000000
 79   9 0.00000000000000000000
 80   9 0.00000000000000000000
 81   9 0.00000000000000000000
 82   9 0.00000000000000000000
 83   9 0.00000000000000000000
 84   9 0.00000000000000000000
 85   9 0.00000000000000000000
 86   9 0.00000000000000000000
 87   9 0.00000000000000000000
 88   9 0.00000000000000000000
 89   9 0.00000000000000000000
 90   9 0.00000000000000000000
 91   9 0.00000000000000000000
 92   9 0.00000000000000000000
 93   9 0.00000000000000000000
 94   9 0.00000000000000000000
 95   9 0.00000000000000000000
 96   9 0.00000000000000000000
 97   9 0.00000000000000000000
 98   9 0.00000000000000000000
 99   9 0.00000000000000000000
100   9 0.00000000000000000000
  0  10 -16.23860117339746622633
  1  10 -17.28575303224036474603
